long,interface_used,service_name,status,title,agency_sent_datetime,service_request_id,updated_datetime,media_url,detail,description,lat,service_code,requested_datetime,agency_responsible.recipient,requestor_name,comment_count
-0.04061,desktop,Rubbish (refuse and recycling),open,Tyres Rubbish,2021-08-14T15:21:18+01:00,2935397,2021-08-14T15:21:18+01:00,,Tyres left on the pavement causing a trip hazard,Tyres Rubbish: Tyres left on the pavement causing a trip hazard,51.427598,Rubbish (refuse and recycling),2021-08-14T15:21:18+01:00,['Lewisham Borough Council'],,
0.012772,iOS,Rubbish (refuse and recycling),open,Waste strewn across pavement outside station,2021-08-14T15:03:43+01:00,2935363,2021-08-14T15:03:43+01:00,https://www.fixmystreet.com/photo/2935363.0.full.jpeg?18c6379d,Please clear up this mess,Waste strewn across pavement outside station: Please clear up this mess,51.450229,Rubbish (refuse and recycling),2021-08-14T15:03:37+01:00,['Lewisham Borough Council'],,
-0.023007,iOS,Fly-Tipping,open,Two sofas dumped,2021-08-14T14:57:39+01:00,2935353,2021-08-14T14:57:39+01:00,https://www.fixmystreet.com/photo/2935353.0.full.jpeg?db7a82e4,One as shown in the photo. And another opposite holbeach school. Please remove both,Two sofas dumped: One as shown in the photo. And another opposite holbeach school. Please remove both,51.449962,Fly-Tipping,2021-08-14T14:57:38+01:00,['Lewisham Borough Council'],,
-0.048372,mobile,Fly-Tipping,open,Fly tipping household waste,2021-08-14T14:37:23+01:00,2935330,2021-08-14T14:37:23+01:00,https://www.fixmystreet.com/photo/2935330.0.full.jpeg?38629104,Household waste and materials dumped on street,Fly tipping household waste: Household waste and materials dumped on street,51.470289,Fly-Tipping,2021-08-14T14:37:20+01:00,['Lewisham Borough Council'],,
-0.04061,desktop,Rubbish (refuse and recycling),open,Tyres Rubbish,2021-08-14T14:35:37+01:00,2935327,2021-08-14T14:35:37+01:00,,Tyres left on the pavement causing a trip hazard,Tyres Rubbish: Tyres left on the pavement causing a trip hazard,51.427598,Rubbish (refuse and recycling),2021-08-14T14:35:36+01:00,['Lewisham Borough Council'],,
-0.043654,desktop,Rubbish (refuse and recycling),open,Bins on the street,2021-08-14T14:34:03+01:00,2935325,2021-08-14T14:34:03+01:00,,"Bins are blocking the pavement and causing a trip hazard. They are left out permanently and need to be removed immediately before there is an accident

Https://www.gov.uk/guidance/household-waste-bins-when-and-how-councils-may-issue-fixed-penalties","Bins on the street: Bins are blocking the pavement and causing a trip hazard. They are left out permanently and need to be removed immediately before there is an accident

Https://www.gov.uk/guidance/household-waste-bins-when-and-how-councils-may-issue-fixed-penalties",51.425274,Rubbish (refuse and recycling),2021-08-14T14:34:02+01:00,['Lewisham Borough Council'],,
0.000103,iOS,Fly-Tipping,open,Fly tipping,2021-08-14T13:54:41+01:00,2935266,2021-08-14T13:54:41+01:00,https://www.fixmystreet.com/photo/2935266.0.full.jpeg?5e1a4cae,Rubbish dumped,Fly tipping: Rubbish dumped,51.449848,Fly-Tipping,2021-08-14T13:54:36+01:00,['Lewisham Borough Council'],,
-0.003444,Android,Fly-Tipping,open,Oil drum,2021-08-14T12:57:40+01:00,2935174,2021-08-14T12:57:40+01:00,https://www.fixmystreet.com/photo/2935174.0.full.jpeg?c23673c5,Dumped,Oil drum: Dumped,51.426116,Fly-Tipping,2021-08-14T12:57:38+01:00,['Lewisham Borough Council'],,
-0.050019,desktop,Fly-Tipping,open,Matress left on pavement,2021-08-14T12:47:55+01:00,2935151,2021-08-14T12:47:55+01:00,https://www.fixmystreet.com/photo/2935151.0.full.jpeg?d15e22b1,Potential fire risk.,Matress left on pavement: Potential fire risk.,51.436713,Fly-Tipping,2021-08-14T12:47:55+01:00,['Lewisham Borough Council'],,
-0.001862,mobile,Tree,open,Car accident knocked tree down by Coral betting shop. 2 Bromley Hill.,2021-08-14T12:19:28+01:00,2935101,2021-08-14T12:19:28+01:00,https://www.fixmystreet.com/photo/2935101.0.full.jpeg?b8f9725f,Tree needs attn to save it. I'll try to cover roots later with soil to keep it alive til whoever planted it can re plant it.. They were doing so well and v needed in Downham,Car accident knocked tree down by Coral betting shop. 2 Bromley Hill.: Tree needs attn to save it. I'll try to cover roots later with soil to keep it alive til whoever planted it can re plant it.. They were doing so well and v needed in Downham,51.421052,Tree,2021-08-14T12:19:27+01:00,['Lewisham Borough Council'],,
-0.023052,iOS,Fly-Posting,open,Sofa dumped,2021-08-14T12:05:04+01:00,2935067,2021-08-14T12:05:04+01:00,https://www.fixmystreet.com/photo/2935067.0.full.jpeg?4d2166b8,Dumped on pavement,Sofa dumped: Dumped on pavement,51.449935,Fly-Posting,2021-08-14T12:05:03+01:00,['Lewisham Borough Council'],,
-0.012306,Android,Fly-Tipping,open,House items dumped outside the block,2021-08-14T11:59:19+01:00,2935054,2021-08-14T11:59:19+01:00,https://www.fixmystreet.com/photo/2935054.0.full.jpeg?f2f1b764,It's acumulating. Please send for removal asap.,House items dumped outside the block: It's acumulating. Please send for removal asap.,51.456524,Fly-Tipping,2021-08-14T11:59:18+01:00,['Lewisham Borough Council'],,
-0.009394,iOS,Fly-Tipping,open,See pic,2021-08-14T10:55:27+01:00,2934952,2021-08-14T10:55:27+01:00,https://www.fixmystreet.com/photo/2934952.0.full.jpeg?90402f3b,Rubbish dumped in usual Place at the end of our road,See pic: Rubbish dumped in usual Place at the end of our road,51.443613,Fly-Tipping,2021-08-14T10:55:25+01:00,['Lewisham Borough Council'],,
-0.066002,Android,Fly-Tipping,open,Fly tip,2021-08-14T10:27:49+01:00,2934913,2021-08-14T10:27:49+01:00,https://www.fixmystreet.com/photo/2934913.0.full.jpeg?f03c93f2,A few bags of builders waste,Fly tip: A few bags of builders waste,51.431222,Fly-Tipping,2021-08-14T10:27:48+01:00,['Lewisham Borough Council'],Andrew Miles,
-0.049731,Android,Fly-Tipping,open,More waste dumped,2021-08-14T09:01:12+01:00,2934772,2021-08-14T09:01:12+01:00,,"Now becoming a weekly issue, this is clearly being used by illegal waste removers and needs fencing or cameras or signage, it is not fair to local residents","More waste dumped: Now becoming a weekly issue, this is clearly being used by illegal waste removers and needs fencing or cameras or signage, it is not fair to local residents",51.480186,Fly-Tipping,2021-08-14T09:01:09+01:00,['Lewisham Borough Council'],,
-0.050375,Android,Fly-Tipping,open,Abandoned wheelie bin of rubbish,2021-08-14T09:00:24+01:00,2934769,2021-08-14T09:00:24+01:00,,"Been on pavement (not outside home) for months full of rubbish including nappies, needs to be removed","Abandoned wheelie bin of rubbish: Been on pavement (not outside home) for months full of rubbish including nappies, needs to be removed",51.479418,Fly-Tipping,2021-08-14T09:00:18+01:00,['Lewisham Borough Council'],,
-0.015222,iOS,Fly-Tipping,open,Dumped cardboard and old sofa,2021-08-14T08:52:45+01:00,2934756,2021-08-14T08:52:45+01:00,https://www.fixmystreet.com/photo/2934756.0.full.jpeg?017804d8,In usual spot in Penerley rd,Dumped cardboard and old sofa: In usual spot in Penerley rd,51.440197,Fly-Tipping,2021-08-14T08:52:43+01:00,['Lewisham Borough Council'],Eric Kentley,
-0.030605,Android,Fly-Tipping,open,Flytipping Wotton/Edward - 14-Aug-21,2021-08-14T07:58:32+01:00,2934684,2021-08-14T07:58:32+01:00,https://www.fixmystreet.com/photo/2934684.0.full.jpeg?9cf51ba7,"Furniture, mattress and misc rubbish","Flytipping Wotton/Edward - 14-Aug-21: Furniture, mattress and misc rubbish",51.48073,Fly-Tipping,2021-08-14T07:58:31+01:00,['Lewisham Borough Council'],,
-0.054584,iOS,Tree,open,"Dead, diseased Sycamore",2021-08-13T23:44:24+01:00,2934564,2021-08-13T23:44:24+01:00,https://www.fixmystreet.com/photo/2934564.0.full.jpeg?e01cc608,This tree has been slowly dying for a few years. This summer it has had no leaves at all. It is diseased and should be removed before winter winds cause damage.,"Dead, diseased Sycamore: This tree has been slowly dying for a few years. This summer it has had no leaves at all. It is diseased and should be removed before winter winds cause damage.",51.432694,Tree,2021-08-13T23:44:11+01:00,['Lewisham Borough Council'],,
0.016698,mobile,Fly-Tipping,open,"Fly tipping in that corner, please cut the bushes and install CCTV",2021-08-13T21:57:47+01:00,2934489,2021-08-13T21:57:47+01:00,,Flytyping of dirrent items,"Fly tipping in that corner, please cut the bushes and install CCTV: Flytyping of dirrent items",51.43379,Fly-Tipping,2021-08-13T21:57:43+01:00,['Lewisham Borough Council'],,
-0.020289,desktop,Fly-Tipping,open,Back of Settee & Clothes opposite No. 98,2021-08-13T20:30:39+01:00,2934401,2021-08-13T20:30:39+01:00,https://www.fixmystreet.com/photo/2934401.0.full.jpeg?d18ca506,There is the back of a settee and clothes on the pavement and road opposite 98 Albacore Crescent.,Back of Settee & Clothes opposite No. 98: There is the back of a settee and clothes on the pavement and road opposite 98 Albacore Crescent.,51.450814,Fly-Tipping,2021-08-13T20:30:39+01:00,['Lewisham Borough Council'],,
-0.033787,iOS,Fly-Tipping,open,Mattress,2021-08-13T19:09:53+01:00,2934287,2021-08-13T19:09:53+01:00,https://www.fixmystreet.com/photo/2934287.0.full.jpeg?58534aa1,Mattress abandoned,Mattress: Mattress abandoned,51.437934,Fly-Tipping,2021-08-13T19:09:52+01:00,['Lewisham Borough Council'],,
-0.002157,iOS,Abandoned vehicles,open,No MOT vehicle left on street fir months,2021-08-13T18:47:35+01:00,2887184,2021-08-13T18:47:35+01:00,https://www.fixmystreet.com/photo/2887184.0.full.jpeg?29a4909b,Iveco white van been left for months by owners. No mot on vehicle,No MOT vehicle left on street fir months: Iveco white van been left for months by owners. No mot on vehicle,51.447085,Abandoned vehicles,2021-08-13T18:47:34+01:00,['Lewisham Borough Council'],,
0.003316,Android,Fly-Tipping,open,Fridge dumped,2021-08-13T17:22:48+01:00,2933525,2021-08-13T17:22:48+01:00,https://www.fixmystreet.com/photo/2933525.0.full.jpeg?4323d969,"Fridge dumped, blocking footpath adjacent to Ashmore Court / Rear of properties in Wellmeadow Road.

This is a regular occurrence, it must be the same person who is doing this.","Fridge dumped: Fridge dumped, blocking footpath adjacent to Ashmore Court / Rear of properties in Wellmeadow Road.

This is a regular occurrence, it must be the same person who is doing this.",51.440192,Fly-Tipping,2021-08-13T17:22:43+01:00,['Lewisham Borough Council'],,
-0.037426,iOS,Fly-Tipping,open,Fly tipping,2021-08-13T16:39:11+01:00,2933995,2021-08-13T16:39:11+01:00,https://www.fixmystreet.com/photo/2933995.0.full.jpeg?7034fd7c,"On Priestfield Road, corner with Houston Road","Fly tipping: On Priestfield Road, corner with Houston Road",51.434386,Fly-Tipping,2021-08-13T16:39:10+01:00,['Lewisham Borough Council'],,
-0.026856,iOS,Roads/Highways,open,Overgrown path,2021-08-13T15:38:36+01:00,2933859,2021-08-13T15:38:36+01:00,https://www.fixmystreet.com/photo/2933859.0.full.jpeg?7929cc05,St Cyprian’s Path between Adelaide Avenue & Ivy Road is very overgrown which makes it unpleasant to walk along whilst keeping safe distance from others. Please trim the foliage back.,Overgrown path: St Cyprian’s Path between Adelaide Avenue & Ivy Road is very overgrown which makes it unpleasant to walk along whilst keeping safe distance from others. Please trim the foliage back.,51.458128,Roads/Highways,2021-08-13T15:38:34+01:00,['Lewisham Borough Council'],Corin Ashwell,
-0.00185,Android,Fly-Tipping,open,Rubbish,2021-08-13T15:12:59+01:00,2933791,2021-08-13T15:12:59+01:00,https://www.fixmystreet.com/photo/2933791.0.full.jpeg?dd0b3a94,More rubbish dump on our street,Rubbish: More rubbish dump on our street,51.44955,Fly-Tipping,2021-08-13T15:12:59+01:00,['Lewisham Borough Council'],,
-0.034603,iOS,Fly-Tipping,open,Dumped bed and mattress,2021-08-13T15:06:30+01:00,2933783,2021-08-13T15:06:30+01:00,https://www.fixmystreet.com/photo/2933783.0.full.jpeg?ea9c4bb8,This has been reported previously and we were told weeks ago it would be collected,Dumped bed and mattress: This has been reported previously and we were told weeks ago it would be collected,51.43797,Fly-Tipping,2021-08-13T15:06:27+01:00,['Lewisham Borough Council'],,
0.001596,iOS,Fly-Tipping,open,Flytipped mattress,2021-08-13T14:47:56+01:00,2933737,2021-08-13T14:47:56+01:00,https://www.fixmystreet.com/photo/2933737.0.full.jpeg?a878585d,Flytipped mattress,Flytipped mattress: Flytipped mattress,51.440609,Fly-Tipping,2021-08-13T14:47:55+01:00,['Lewisham Borough Council'],Aurelia Long,
-0.006241,iOS,Fly-Tipping,open,Fly tipping at start of hospital way,2021-08-13T13:51:41+01:00,2933586,2021-08-13T13:51:41+01:00,https://www.fixmystreet.com/photo/2933586.0.full.jpeg?5f223767,Can you pick up please?,Fly tipping at start of hospital way: Can you pick up please?,51.447937,Fly-Tipping,2021-08-13T13:51:37+01:00,['Lewisham Borough Council'],,
0.003316,Android,Fly-Tipping,open,Fridge dumped,2021-08-13T13:25:14+01:00,2933526,2021-08-13T13:25:14+01:00,https://www.fixmystreet.com/photo/2933526.0.full.jpeg?4323d969,"Fridge dumped, blocking footpath adjacent to Ashmore Court / Rear of properties in Wellmeadow Road.

This is a regular occurrence, it must be the same person who is doing this.","Fridge dumped: Fridge dumped, blocking footpath adjacent to Ashmore Court / Rear of properties in Wellmeadow Road.

This is a regular occurrence, it must be the same person who is doing this.",51.440192,Fly-Tipping,2021-08-13T13:25:12+01:00,['Lewisham Borough Council'],,
0.005131,Android,Fly-Tipping,open,Added over night,2021-08-13T12:51:26+01:00,2933458,2021-08-13T12:51:26+01:00,https://www.fixmystreet.com/photo/2933458.0.full.jpeg?d6a234d2,Garden pannels,Added over night: Garden pannels,51.42374,Fly-Tipping,2021-08-13T12:51:24+01:00,['Lewisham Borough Council'],Mrs jean turner,
-0.045451,desktop,Fly-Tipping,open,Dumped single bed base without drawers,2021-08-13T12:36:00+01:00,2933419,2021-08-13T12:36:00+01:00,,"Dumped single bed base without drawers at the end of Elvino Road, Sydenham SE26 outside a door numbered 79B.","Dumped single bed base without drawers: Dumped single bed base without drawers at the end of Elvino Road, Sydenham SE26 outside a door numbered 79B.",51.423202,Fly-Tipping,2021-08-13T12:35:56+01:00,['Lewisham Borough Council'],,
-0.012349,Android,Fly-Tipping,open,Items dumped outside the block once again,2021-08-13T11:49:29+01:00,2933271,2021-08-13T11:49:29+01:00,https://www.fixmystreet.com/photo/2933271.0.full.jpeg?00a2b5a4,The items were dumped outside the block once again. Please collect. This is a weekly event and a fly tipping hotspot.,Items dumped outside the block once again: The items were dumped outside the block once again. Please collect. This is a weekly event and a fly tipping hotspot.,51.456545,Fly-Tipping,2021-08-13T11:49:29+01:00,['Lewisham Borough Council'],,
0.010629,mobile,Tree,open,Overhanging trees,2021-08-13T10:37:37+01:00,2933030,2021-08-13T10:37:37+01:00,,Thick Buddlia trees obstructing steps and car park,Overhanging trees: Thick Buddlia trees obstructing steps and car park,51.467292,Tree,2021-08-13T10:37:36+01:00,['Lewisham Borough Council'],,
-0.039778,mobile,Street Cleaning,open,Pavements covered in litter after bin collection,2021-08-13T10:24:44+01:00,2932982,2021-08-13T10:24:44+01:00,,"Gladiator Street - please send road sweeper- pavements more messy and dirty after bin collection, litter and dirty face masks dropped and left on floor, wind blowing everywhere. Thank you.","Pavements covered in litter after bin collection: Gladiator Street - please send road sweeper- pavements more messy and dirty after bin collection, litter and dirty face masks dropped and left on floor, wind blowing everywhere. Thank you.",51.448183,Street Cleaning,2021-08-13T10:24:36+01:00,['Lewisham Borough Council'],,
